Species name,Lat,Long,ICES code,SearchHour,EncountRate
Killer Whale,61.0743386,-3.376154694,50E61,26.39006806,0.227358262
Killer Whale,63.09855456,-3.449011011,54E61,4.486248775,1.337420259
Killer Whale,60.9981867,-3.173155427,50E62,30.29500313,0.330087439
Killer Whale,61.72332728,-3.093869991,52E64,15.5249595,0.193237219
Killer Whale,58.13687117,-2.270626738,45E73,130.3664201,0.007670687
Killer Whale,58.62451238,-2.354624898,45E71,152.308843,0.026262428
Killer Whale,61.14264671,-2.408451448,51E73,25.63927088,0.156010677
Killer Whale,56.63735147,-1.797908745,42E74,74.56607363,0.040232774
Killer Whale,58.29193644,-2.033739769,45E74,72.30681061,0.027659912
Killer Whale,61.31047029,-1.937920193,51E74,27.26894459,0.293374024
Killer Whale,61.58590223,-1.883236381,51E72,28.72130879,0.174086774
Killer Whale,61.7830753,-2.207966863,52E74,45.4851979,0.219851742
Killer Whale,63.11400445,-2.170270712,54E72,1.787187315,1.678615316
Killer Whale,57.64309428,-1.383270346,44E83,315.3123818,0.01585729
Killer Whale,58.74824552,-1.258687654,46E83,54.12750405,0.147799167
Killer Whale,61.12671784,-1.441495293,51E83,28.9146821,0.415014073
Killer Whale,62.25337947,-1.34737663,53E83,40.1289544,0.448553925
Killer Whale,62.54659067,-1.349232553,53E81,27.30227047,0.256388933
Killer Whale,63.28748508,-1.531298935,55E83,2.094409761,7.161922312
Killer Whale,64.27211766,-1.72071322,57E83,3.461785122,2.022078134
Killer Whale,64.86638758,-1.345002466,58E83,2.065897455,0.968102262
Killer Whale,60.0397369,-0.975999149,48E82,465.7896978,0.006440675
Killer Whale,61.07579496,-0.999191953,50E82,31.97182283,0.093832623
Killer Whale,61.18195516,-0.951228974,51E84,31.43971905,0.2544552
Killer Whale,61.42959942,-1.226604132,51E82,24.01980658,1.165704641
Killer Whale,64.13345259,-1.21178624,57E84,1.186112023,6.744725496
Killer Whale,64.39700729,-1.028048891,57E82,0.977677699,24.5479671
Killer Whale,64.95185331,-1.074761813,58E82,1.975238233,8.100288733
Killer Whale,61.65952053,-0.507771689,52E93,22.02864704,0.090790869
Killer Whale,64.08856306,-0.717459608,56E91,6.91053827,1.447065281
Killer Whale,61.91974105,0.265466548,52F01,12.36054425,0.323610346
Killer Whale,62.1902465,0.479658361,53F03,33.41538509,0.389042352
Killer Whale,62.44833142,0.491485341,53F01,47.27331339,0.105767919
Killer Whale,58.2117435,1.069992449,45F04,43.04788192,0.023229947
Killer Whale,58.46823274,0.987793575,45F02,35.22622659,0.05677588
Killer Whale,61.9810432,0.826933231,52F02,11.96695512,0.584944117
Killer Whale,62.56673838,1.083004652,53F02,23.72871424,0.547859436
Killer Whale,59.80439639,2.46934532,48F23,14.96506982,0.46775592
Killer Whale,58.53381023,3.365793732,45F31,13.28866807,0.150504173
Killer Whale,58.90476995,3.37106499,46F31,16.74395897,0.179169096
Killer Whale,60.22500296,3.279638756,49F33,17.44788887,0.171940572
Killer Whale,60.01798419,3.770383511,48F32,4.9099139,10.18347796
Killer Whale,58.81700798,4.955669841,46F44,29.58294856,0.10140977
Killer Whale,58.64355316,5.27147875,46F53,8.329742159,0.24010347
Killer Whale,57.96272765,9.441300987,44F91,47.29934861,0.02114194
Killer Whale,58.78773086,10.41939245,46G03,5.488201884,9.110452031
Killer Whale,59.08658985,10.32125334,46G01,30.61751318,1.633052289
Long Finned,56.40041484,-19.4740748,41D01,1.642365601,2.435511312
Long Finned,56.70401732,-18.40427084,42D13,2.057275769,1.944318822
Long Finned,59.04773594,-15.03124817,46D42,0.383647003,39.09844176
Long Finned,54.69925898,-14.23810688,38D54,2.802854797,1.783895479
Long Finned,57.9528728,-12.95215199,44D62,8.375939019,0.596947995
Long Finned,55.91647666,-12.32364169,40D71,2.755841995,14.15175474
Long Finned,57.65586713,-12.38784528,44D73,7.182217557,0.556931055
Long Finned,58.00191785,-12.52989984,44D71,9.836488354,4.574803363
Long Finned,48.07453259,-12.11525086,24D72,1.179651079,7.629374616
Long Finned,48.88293048,-11.91122724,26D72,1.433728334,4.882375435
Long Finned,52.04690663,-12.1548363,32D72,5.088557364,5.895580585
Long Finned,56.14417611,-12.21283652,41D74,1.194516229,58.60112931
Long Finned,57.45945579,-11.97725152,43D72,2.176398307,1.837898875
Long Finned,51.23131635,-11.62303952,31D83,1.933901239,4.136715898
Long Finned,51.94703156,-11.71922437,32D81,23.83394053,0.335655784
Long Finned,49.60704244,-10.98045009,27D82,4.081674043,1.469985094
Long Finned,49.81384938,-10.97225329,28D84,6.265720005,1.91518293
Long Finned,50.03868367,-10.75592324,28D82,4.139595228,1.207847561
Long Finned,50.9330136,-11.13416788,30D82,4.344911169,1.150771513
Long Finned,55.07108332,-10.80580803,38D82,4.042101027,1.731772648
Long Finned,49.78517696,-10.4451369,28D93,3.613403951,0.830242077
Long Finned,57.58037521,-10.42209634,43D91,5.80200237,0.689417161
Long Finned,47.63902548,-9.81021973,24D94,1.103931959,9.058529306
Long Finned,48.64967221,-9.789142397,26D94,11.23482246,1.6021615
Long Finned,49.32245867,-10.12679635,27D94,6.805636982,0.146937017
Long Finned,49.92380768,-9.870403475,28D92,14.93638672,0.133901193
Long Finned,51.62256792,-9.769357783,31D92,17.44769279,2.980336749
Long Finned,57.92250334,-9.878226657,44D92,5.758262691,0.347326982
Long Finned,48.44433051,-9.342683103,25E01,40.59134601,0.197086344
Long Finned,51.51845769,-9.489037598,31E01,122.6142272,0.016311321
Long Finned,58.97617693,-9.462160516,46E01,37.31916054,1.259406678
Long Finned,59.33832291,-9.383480704,47E03,12.05231656,6.720699675
Long Finned,60.7304459,-9.551962587,50E03,18.07866227,2.212553087
Long Finned,61.69882878,-9.259961982,52E03,4.066888576,2.458882217
Long Finned,56.79874871,-9.079122354,42E04,13.049992,1.149425992
Long Finned,60.19825167,-8.98117922,49E04,8.81904229,0.340172992
Long Finned,60.59080059,-9.188069919,49E02,33.50648606,1.253488651
Long Finned,62.28020349,-8.908012304,53E04,5.526817343,1.447487678
Long Finned,46.94008376,-8.622438346,22E11,9.576473644,0.522112856
Long Finned,59.01344281,-8.637594765,46E11,22.2055743,2.431821815
Long Finned,60.31566396,-8.419206696,49E13,16.27521974,0.184329308
Long Finned,60.41385205,-8.688809264,49E11,53.08038577,0.207232857
Long Finned,61.54989001,-8.606692676,51E11,8.873648526,0.112693217
Long Finned,62.23306702,-8.669633991,53E13,14.87258764,0.403426771
Long Finned,46.70416682,-7.958494366,22E14,0.873320945,8.015380872
Long Finned,48.06759329,-7.935812434,24E12,3.775415621,3.178458004
Long Finned,48.38922661,-8.062800116,25E12,7.550372028,2.383988489
Long Finned,59.0234056,-8.018816976,46E12,30.12913996,0.066380919
Long Finned,59.1618176,-7.797136158,47E14,36.53270702,1.75185485
Long Finned,59.43628847,-8.242534654,47E12,38.51619442,0.233667945
Long Finned,60.30530315,-7.900339661,49E14,19.74115215,0.455900442
Long Finned,61.32983895,-7.858281398,51E14,16.68006453,2.997590322
Long Finned,62.9458891,-8.135575972,54E12,3.223960013,0.620355089
Long Finned,46.71589575,-7.494055957,22E23,1.122622849,12.47079552
Long Finned,47.76350975,-7.509474603,24E23,2.513666747,4.773902512
Long Finned,59.17791163,-7.696937197,47E23,29.73091001,0.20181017
Long Finned,59.70594718,-7.469381331,48E23,53.12256597,1.223585473
Long Finned,60.03632676,-7.700199576,48E21,47.6065413,1.302342038
Long Finned,60.47539351,-7.644228182,49E21,12.41783807,8.052931552
Long Finned,61.48362666,-7.748359103,51E21,19.64757256,25.65202386
Long Finned,61.75795522,-7.394561623,52E23,5.675951958,0.1761819
Long Finned,47.60657973,-6.761958281,23E22,1.725603104,6.374582879
Long Finned,47.72824455,-6.824340732,24E24,3.274212041,2.443335954
Long Finned,59.19623483,-6.92923557,47E24,49.14973202,0.264497882
Long Finned,59.51860293,-7.186316791,47E22,32.22465029,0.217225011
Long Finned,59.63588457,-6.985047022,48E24,47.74455065,2.262038254
Long Finned,59.97828648,-6.840092327,48E22,44.402586,0.022521211
Long Finned,60.28278851,-6.750935785,49E24,15.51594335,0.322249179
Long Finned,62.60603927,-7.168200134,53E22,25.82325506,0.23234871
Long Finned,47.3993429,-6.498976424,23E31,22.48338869,0.044477281
Long Finned,47.85537044,-6.513113546,24E33,38.90505835,0.102814394
Long Finned,59.04202946,-6.472678254,46E31,24.38174889,0.246085711
Long Finned,59.5385582,-6.653187894,47E31,43.93894075,0.568971386
Long Finned,59.86680681,-6.485009423,48E33,24.68385571,0.324098475
Long Finned,59.99462239,-6.468832014,48E31,36.91022267,0.298020418
Long Finned,60.27490666,-6.455884163,49E33,25.72443549,1.671562434
Long Finned,60.43438919,-6.548168239,49E31,14.66644334,38.5914967
Long Finned,61.58004115,-6.416481822,51E31,19.56270382,0.255588391
Long Finned,47.32893466,-5.97658185,23E34,3.306310521,2.722067375
Long Finned,47.50721569,-6.092310092,23E32,19.69249367,0.203123082
Long Finned,59.76847102,-5.773987904,48E34,21.6872448,0.138330158
Long Finned,60.30779731,-5.902078586,49E34,17.05810891,0.762100891
Long Finned,61.12076779,-5.89388684,50E32,11.4182304,0.525475471
Long Finned,62.91200467,-6.044699181,54E32,6.607273474,1.210786875
Long Finned,63.18206389,-6.209442695,55E34,10.49809974,1.905106685
Long Finned,63.65708839,-6.014414467,56E34,3.112794652,20.88155734
Long Finned,47.24188262,-5.370000745,23E43,9.418196978,1.274129223
Long Finned,48.48471366,-5.470603662,25E41,31.85202321,0.313951799
Long Finned,54.04096497,-5.648455168,36E41,44.28235225,0.02258236
Long Finned,60.57094057,-5.389889931,49E41,7.682305766,0.260338505
Long Finned,61.41094264,-5.327983549,51E41,17.86832701,0.055964948
Long Finned,62.60655313,-5.538888544,53E41,12.82450951,1.559513834
Long Finned,63.09296486,-5.559570898,54E41,2.517213913,3.972646086
Long Finned,44.04944951,-4.870820908,16E42,0.894443546,4.47205418
Long Finned,46.50004992,-5.114442151,21E42,1.266221667,11.84626704
Long Finned,48.70085144,-5.165593357,26E44,51.00541365,0.19605762
Long Finned,50.04645083,-4.772205816,28E42,491.2989383,0.002035421
Long Finned,60.40090932,-4.968949414,49E42,11.54944995,0.43292105
Long Finned,60.68576678,-5.206049794,50E44,23.95334101,0.834956593
Long Finned,61.42797157,-4.850352443,51E42,36.82815518,0.19007197
Long Finned,64.51545401,-4.837288862,57E42,2.415224689,33.12321224
Long Finned,44.64980767,-4.351387497,18E53,11.3012024,0.176972319
Long Finned,45.9880731,-4.598113611,20E51,2.065700132,3.872778956
Long Finned,46.28033728,-4.358774123,21E53,4.31582994,7.64626977
Long Finned,46.48159311,-4.354296472,21E51,4.268162539,3.982978587
Long Finned,47.36936183,-4.341215236,23E53,44.73145234,0.24591198
Long Finned,47.471804,-4.336456044,23E51,25.61745687,0.975897027
Long Finned,48.89098496,-4.693659406,26E51,42.96676233,0.023273804
Long Finned,50.04331017,-4.684830497,28E51,54.89792881,0.036431247
Long Finned,59.50667522,-4.346386768,47E51,19.41941682,0.205979409
Long Finned,60.29276631,-4.393223523,49E53,28.60581248,1.01377998
Long Finned,60.61943469,-4.525889799,49E51,23.45301708,0.469022811
Long Finned,61.07790501,-4.309920381,50E51,13.80814907,0.28968401
Long Finned,61.97355222,-4.450579932,52E51,20.98503039,0.285918099
Long Finned,44.32330809,-3.894923374,17E54,2.323343376,0.860828417
Long Finned,44.69596553,-4.099583438,18E54,15.03101029,0.465703893
Long Finned,44.97607807,-3.782592266,18E52,17.3425035,0.230647207
Long Finned,45.24702785,-3.951945355,19E54,8.192305636,0.366197275
Long Finned,46.51146042,-3.9287188,21E52,7.195869895,0.833811629
Long Finned,47.33812168,-3.849392624,23E54,7.269168465,0.41270195
Long Finned,50.16651547,-3.968677948,29E54,127.0479038,0.055097328
Long Finned,60.99543538,-4.178096217,50E52,46.15879071,0.129986074
Long Finned,61.50908553,-4.069869599,51E52,10.83233072,1.846324721
Long Finned,61.67785204,-4.123771467,52E54,11.0377708,4.529900184
Long Finned,62.91932467,-3.831339665,54E52,4.266871561,0.703091236
Long Finned,43.78568116,-3.598803507,16E63,23.46909285,0.383483079
Long Finned,44.0114924,-3.453418874,16E61,19.56919206,0.97091387
Long Finned,44.77626134,-3.624827496,18E63,6.21352824,1.609391575
Long Finned,50.09475035,-3.504564221,28E61,61.90213167,0.096927195
Long Finned,50.15252253,-3.293286399,29E63,1111.198037,0.009899226
Long Finned,61.45539362,-3.574535058,51E61,13.69687007,0.292037522
Long Finned,62.97039529,-3.359968384,54E61,6.532683616,1.989993816
Long Finned,44.92496402,-2.952462072,18E62,15.43233026,0.194397084
Long Finned,61.58519802,-2.892441316,51E62,24.47968071,0.980404944
Long Finned,61.67258973,-3.150495688,52E64,17.47590359,0.057221648
Long Finned,49.86066189,-2.616621348,28E73,18.21752121,0.32935326
Long Finned,57.9793878,-2.515585965,44E71,251.4755017,0.019882652
Long Finned,58.23773887,-2.354293003,45E73,171.9220847,0.023266354
Long Finned,58.60229798,-2.615308766,45E71,193.7518244,0.010322483
Long Finned,60.83900736,-2.320641753,50E73,34.7861171,0.287471004
Long Finned,61.75431149,-2.539433121,52E73,29.8763446,1.974806517
Long Finned,44.05084162,-2.159634971,16E72,3.433456753,7.281291654
Long Finned,50.27713773,-2.141276351,29E74,79.18343749,0.037886711
Long Finned,50.61052117,-2.247555333,29E72,113.9896237,0.026318185
Long Finned,58.14565314,-2.128596439,45E74,95.77862122,0.06264446
Long Finned,61.44046821,-1.903817323,51E72,32.68002714,0.244797838
Long Finned,61.63985478,-2.039178307,52E74,52.95637547,0.283252014
Long Finned,61.90677887,-2.075165893,52E72,40.87520619,1.761459004
Long Finned,62.23024076,-2.171791769,53E74,13.37595034,7.476104309
Long Finned,50.0887625,-1.491615093,28E81,55.95788503,0.107223495
Long Finned,61.72688815,-1.331377509,52E83,55.06012857,0.435887104
Long Finned,62.00333684,-1.534143075,52E81,58.70717949,0.851684588
Long Finned,62.36302181,-1.653746813,53E83,44.51383832,0.292044014
Long Finned,49.94108721,-1.22019147,28E82,28.47883422,0.175568984
Long Finned,61.91574979,-0.82070424,52E82,18.38538478,0.815865438
Long Finned,62.13218141,-0.011301628,53E94,9.512273635,0.525636687
Long Finned,62.48496654,-0.112964888,53E92,4.715788045,4.241072713
Long Finned,55.41267893,0.485783981,39F01,56.74497271,0.088113533
Long Finned,62.18424439,0.261183291,53F03,37.47493659,0.37358302
Long Finned,62.4719375,0.548694511,53F01,54.37937652,4.045651387
Long Finned,51.00714314,0.989956325,30F02,583.3993023,0.001714092
Long Finned,54.14931852,2.103993501,37F14,86.57499577,0.011550679
Long Finned,61.49633789,2.686864973,51F21,6.630936161,0.603233073
Long Finned,61.14408669,2.848391269,51F24,17.92105117,0.558002982
Long Finned,59.69308405,3.27077759,48F33,24.91520135,0.04013614
Long Finned,60.31565151,3.623820218,49F33,19.05378237,3.463879177
Long Finned,60.68334147,3.499064681,50F33,11.9923992,0.25015845
Long Finned,61.07578913,3.717455756,50F31,8.066014792,2.479539217
Minke,63.7184681,-22.62964902,56C73,4.467267258,2.462355477
Minke,64.00183753,-22.39023427,56C71,11.67190566,2.398922747
Minke,64.24183051,-22.39711378,57C73,12.52144249,1.517397059
Minke,64.33891181,-22.17031471,57C74,7.895033962,0.253323799
Minke,51.85640697,-15.59535152,32D43,1.557999695,1.925545949
Minke,57.04526821,-14.60549064,42D51,6.594884545,0.151632677
Minke,56.96582699,-14.10643212,42D52,19.03780456,0.052527065
Minke,57.73345915,-13.90570474,44D54,5.79814097,0.172469073
Minke,57.43768026,-13.39527331,43D61,48.17553003,0.186816834
Minke,57.74426313,-13.13393712,44D64,18.09341204,0.165806206
Minke,57.85983385,-12.2933811,44D73,14.6398813,0.136613129
Minke,53.86552177,-11.92525715,36D74,14.46304421,0.069141737
Minke,57.99855686,-11.86974969,44D72,11.18386119,0.178829115
Minke,58.08151498,-11.36306998,44D81,7.965556066,0.125540514
Minke,51.91372703,-10.83626752,32D82,35.2601186,0.056721307
Minke,52.15008488,-11.06639141,33D84,35.57915017,0.140531743
Minke,53.66419353,-11.1881873,36D84,28.8445423,0.034668603
Minke,50.85342324,-10.47283862,30D93,30.25349845,0.033054028
Minke,51.83706008,-10.70939797,32D93,48.95169333,0.040856605
Minke,49.99233637,-9.768061963,28D92,31.75997901,0.062972334
Minke,51.68314218,-10.24926626,32D94,150.1819528,0.00665859
Minke,52.36825879,-10.15201556,33D94,50.4471567,0.039645445
Minke,54.35278079,-10.1006854,37D94,33.64652821,0.029720748
Minke,51.12619485,-9.497373559,31E03,78.65436804,0.025427704
Minke,51.62716893,-9.63270358,32E03,110.7267476,0.009031242
Minke,53.28913003,-9.329443873,35E03,67.38704315,0.014839648
Minke,51.3001705,-9.082657382,31E04,63.12599617,0.047524003
Minke,51.53287225,-9.210006271,31E02,275.8174689,0.014502345
Minke,55.75516961,-8.915526959,40E04,38.83030883,0.025753079
Minke,57.18547156,-9.222974673,43E04,74.53885719,0.013415821
Minke,60.9078549,-9.060343839,50E02,36.09494457,0.055409422
Minke,48.69170056,-8.469161127,26E13,53.23268359,0.018785452
Minke,51.15717557,-8.553369539,31E13,43.51340821,0.045962844
Minke,51.58162637,-8.328441178,31E11,129.7173732,0.007709068
Minke,57.79590557,-8.670962432,44E13,79.03035036,0.012653367
Minke,58.117607,-8.639522237,44E11,125.378537,0.015951694
Minke,60.1341635,-8.746992627,49E13,55.64431658,0.053913862
Minke,61.23604125,-8.372187517,51E13,42.31886179,0.023630125
Minke,49.90674936,-7.959044377,28E12,62.26706855,0.016059854
Minke,51.0456797,-8.124319389,30E12,57.19126889,0.034970373
Minke,51.66024962,-7.883694478,32E14,219.700124,0.013654976
Minke,58.33783363,-7.829399148,45E14,27.59755917,0.036235089
Minke,58.94359912,-8.129592719,46E12,39.56667546,0.050547588
Minke,60.83816528,-8.003477747,50E14,11.985053,0.083437261
Minke,61.66889193,-8.14135396,52E14,52.00243629,0.019229868
Minke,52.02232658,-7.310747065,32E21,30.58337845,0.130789998
Minke,55.44024606,-7.478900743,39E21,74.46052448,0.013429935
Minke,55.86242228,-7.595930721,40E23,33.46061499,0.029885882
Minke,57.26802192,-7.441732326,43E23,35.33676484,0.028299138
Minke,57.56655853,-7.28316336,43E21,80.33959467,0.012447163
Minke,57.74370713,-7.319717709,44E23,186.7515987,0.01606412
Minke,57.90602282,-7.331099214,44E21,112.7892866,0.00886609
Minke,58.2548643,-7.335013473,45E23,64.43700504,0.015519033
Minke,58.41289071,-7.371435621,45E21,57.39728318,0.034844855
Minke,61.43714743,-7.370507731,51E21,81.81366586,0.012222897
Minke,51.78434582,-7.084857857,32E24,45.44325929,0.022005464
Minke,51.94648681,-7.216063179,32E22,44.54781358,0.022447791
Minke,56.80690654,-7.205705773,42E24,201.9607051,0.009902917
Minke,56.9922805,-7.174454301,42E22,378.35888,0.00792898
Minke,57.24623867,-6.950575064,43E24,8932.193665,0.00145541
Minke,57.59248153,-7.15375536,43E22,305.8692156,0.039232454
Minke,57.70356909,-6.96225784,44E24,286.2189857,0.136259305
Minke,58.23830927,-7.041459882,45E24,63.4401263,0.063051577
Minke,59.2232729,-7.165747846,47E24,87.55887659,0.011420887
Minke,60.47380044,-7.029143704,49E22,35.62927162,0.05613362
Minke,51.67329666,-6.390077791,32E33,45.5914244,0.065801848
Minke,51.95000598,-6.334387919,32E31,119.6531786,0.100289856
Minke,52.33164968,-6.536302972,33E33,150.4952288,0.006644729
Minke,56.42068265,-6.328835686,41E31,97.40522316,0.04106556
Minke,56.68472641,-6.669958458,42E33,320.805259,0.009351468
Minke,57.10612157,-6.360065704,42E31,345.4143306,0.028950739
Minke,57.16229324,-6.415737147,43E33,466.1953708,0.023595258
Minke,57.40553278,-6.269442068,43E31,431.9815619,0.071762322
Minke,57.73418059,-6.271795702,44E33,634.1978048,0.069378985
Minke,58.03398334,-6.579015328,44E31,463.1633249,0.071249165
Minke,59.58634188,-6.30084992,47E31,103.4439895,0.009667067
Minke,61.09495541,-6.735319513,50E31,66.33462402,0.015075084
Minke,61.30376271,-6.668276915,51E33,86.35895531,0.034738725
Minke,48.37850538,-6.078551693,25E32,13.73303412,0.07281712
Minke,48.66503573,-5.990081134,26E34,47.53176122,0.021038564
Minke,50.60795467,-5.872932114,29E32,69.50426041,0.014387607
Minke,50.66336185,-5.836813547,30E34,142.4278934,0.007021097
Minke,50.98621909,-6.229612177,30E32,83.58572091,0.011963766
Minke,51.21323132,-5.83629503,31E34,400.3880482,0.019980616
Minke,51.71646473,-6.05956866,32E34,280.4683298,0.00713093
Minke,52.35582971,-5.78258914,33E34,387.8819644,0.005156208
Minke,55.52858985,-5.859277764,39E32,184.9754721,0.005406122
Minke,56.3508901,-6.028941966,41E34,76.71351295,0.013035513
Minke,56.744068,-5.76211979,42E34,916.8191914,0.011998004
Minke,56.97311496,-5.966752013,42E32,1195.885437,0.097835459
Minke,57.2444825,-6.10368773,43E34,825.7328839,0.036331362
Minke,57.84302109,-6.112057749,44E34,578.8810628,0.050096647
Minke,58.10651971,-6.180555016,44E32,642.3865679,0.051370937
Minke,58.14649564,-6.053928358,45E34,1084.265374,0.052570156
Minke,58.49861235,-5.831695952,45E32,576.6462176,0.050290801
Minke,58.98805692,-6.045586943,46E32,77.6033726,0.012886038
Minke,62.40422745,-6.146094945,53E32,120.6017585,0.016583506
Minke,48.63610823,-5.307486312,26E43,79.62161404,0.012559404
Minke,49.66197129,-5.519911132,28E43,83.46897316,0.0119805
Minke,50.29736041,-5.464781652,29E43,6073.383964,0.000164653
Minke,50.78059039,-5.703442462,30E43,291.2910691,0.003432992
Minke,51.55620085,-5.320759117,31E41,235.6396321,0.008487537
Minke,52.04489081,-5.352397293,32E41,760.9609565,0.002628256
Minke,52.71335652,-5.491342811,34E43,103.1875235,0.009691094
Minke,53.17078892,-5.416045372,35E43,120.2359113,0.008316983
Minke,53.53689353,-5.648716728,35E41,353.0041598,0.022662622
Minke,53.76990671,-5.345266422,36E43,183.8430949,0.005439421
Minke,55.37481292,-5.566308494,39E43,235.9491683,0.004238201
Minke,56.05517302,-5.544233984,40E41,90.80247458,0.033038747
Minke,57.00820485,-5.3276309,42E41,252.2156977,0.051543184
Minke,57.35510917,-5.551578367,43E43,662.914953,0.007542446
Minke,57.38460825,-5.667528337,43E41,574.3065235,0.00174123
Minke,57.781418,-5.259369823,44E43,2841.409582,0.015485272
Minke,58.0912651,-5.741893002,44E41,391.0771376,0.033241524
Minke,58.18611363,-5.706733413,45E43,456.7771085,0.045974283
Minke,58.50673709,-5.664712973,45E41,382.5123844,0.0470573
Minke,58.7473338,-5.674072332,46E43,95.72749385,0.052231598
Minke,58.94877852,-5.534565563,46E41,78.52909343,0.038202402
Minke,59.23491372,-5.462011218,47E43,76.5326211,0.065331618
Minke,61.62612743,-5.333292124,52E43,164.311501,0.006086001
Minke,61.90154934,-5.259281797,52E41,130.8324983,0.045860165
Minke,62.62092012,-5.406659045,53E41,34.40176393,0.029068277
Minke,63.35975157,-5.648093903,55E43,39.45501461,0.050690641
Minke,47.44185756,-5.202223164,23E42,59.54337577,0.033588959
Minke,47.63925695,-5.159793841,24E44,125.5714699,0.039817962
Minke,47.88139685,-5.10172239,24E42,146.1436873,0.034212904
Minke,48.27127804,-5.198804133,25E44,179.7019262,0.011129541
Minke,48.83871543,-4.888183833,26E44,143.5216633,0.020902768
Minke,53.48626545,-4.753054042,35E42,359.33672,0.016697431
Minke,53.73446755,-5.138087997,36E44,296.313113,0.003374808
Minke,53.9819453,-5.167743459,36E42,240.8686586,0.012454921
Minke,58.29113113,-4.994038701,45E44,240.6942477,0.004154649
Minke,58.44374145,-4.777550575,45E42,600.4883996,0.038302155
Minke,63.64772785,-4.815786812,56E44,17.87290594,0.055950611
Minke,47.14850685,-4.293652856,23E53,108.87816,0.027553735
Minke,47.84771167,-4.622089128,24E53,28.54121747,0.035037048
Minke,49.15393331,-4.40431546,27E53,141.1666076,0.007083828
Minke,58.62985632,-4.502667186,46E53,79.81837583,0.100227547
Minke,59.01959743,-4.71531479,46E51,79.03546751,0.037957642
Minke,59.3389993,-4.685438565,47E53,52.74302841,0.018959852
Minke,59.6556735,-4.296689231,48E53,64.74059139,0.01544626
Minke,44.37690991,-4.06218718,17E52,33.35732286,0.05995685
Minke,49.59542485,-3.852954906,27E52,67.15038904,0.014891946
Minke,59.31821193,-3.916328259,47E54,72.63968984,0.041299736
Minke,43.62768981,-3.574919772,16E63,90.3343097,0.022139982
Minke,44.26877811,-3.333841972,17E63,56.01086146,0.05356104
Minke,49.58988503,-3.597058509,27E61,107.5774068,0.009295632
Minke,57.93031215,-3.392772112,44E61,875.9786375,0.010274223
Minke,58.83649768,-3.460814497,46E63,109.79626,0.009107778
Minke,59.59806997,-3.452973775,47E61,97.14945671,0.06176051
Minke,59.9136749,-3.398419571,48E61,90.19678499,0.01108687
Minke,49.86432518,-3.043906737,28E64,599.7717107,0.001667301
Minke,58.27040123,-3.133407105,45E64,600.380118,0.001665611
Minke,59.40076525,-2.950719225,47E62,77.14949611,0.025923695
Minke,60.21474656,-2.788676778,49E64,47.72100548,0.020955133
Minke,60.38663096,-2.771037107,49E62,44.79131725,0.022325756
Minke,62.26566082,-3.19062885,53E64,22.69289961,0.044066647
Minke,57.63532423,-2.261790122,44E73,11716.30848,0.000341404
Minke,57.88444041,-2.549724622,44E71,775.4345275,0.0012896
Minke,58.31888008,-2.570517221,45E73,590.8463093,0.008462438
Minke,58.51558867,-2.405688122,45E71,612.1323795,0.004900901
Minke,58.6641897,-2.631123061,46E73,287.1698769,0.006964519
Minke,60.00115986,-2.320453065,48E71,81.32423282,0.012296458
Minke,61.43890403,-2.569241518,51E71,73.26716315,0.027297358
Minke,61.85559521,-2.627979712,52E73,64.39561099,0.031058017
Minke,56.13891021,-2.061923765,41E74,432.3851143,0.009251012
Minke,56.49454634,-2.102758071,41E72,633.9603727,0.0110417
Minke,56.66933894,-2.24742867,42E74,312.3867161,0.019206963
Minke,57.0095963,-1.774323398,42E72,356.8637361,0.03642847
Minke,58.11799412,-2.201923638,44E72,743.3756998,0.006726074
Minke,58.24239336,-1.773829817,45E74,335.5993604,0.00893923
Minke,58.78809142,-2.055401036,46E74,128.8319764,0.015524096
Minke,59.06204776,-1.907901012,46E72,124.2568991,0.008047843
Minke,59.83942401,-2.053111249,48E74,142.5671163,0.00701424
Minke,55.82990591,-1.390764286,40E83,211.8255433,0.028325196
Minke,55.95821496,-1.493580162,40E81,327.4956615,0.021374329
Minke,56.31337117,-1.543205843,41E83,207.8309043,0.134724911
Minke,56.52922,-1.56855816,41E81,241.5674202,0.057954835
Minke,56.84699453,-1.622948834,42E83,204.7022497,0.05862173
Minke,56.97546747,-1.530027246,42E81,306.2073453,0.081644025
Minke,57.1582839,-1.363912578,43E83,548.4015359,0.016411333
Minke,57.45509975,-1.594561758,43E81,648.4457024,0.006168597
Minke,57.74836778,-1.257477303,44E83,980.3081798,0.020401748
Minke,57.88763787,-1.495849598,44E81,293.5394752,0.01022009
Minke,58.17325006,-1.498476599,45E83,142.2379702,0.007030472
Minke,58.68868749,-1.494017161,46E83,141.7935347,0.007052508
Minke,59.02019729,-1.727832692,46E81,162.6702083,0.018442221
Minke,59.16838581,-1.629075997,47E83,122.5824397,0.024473326
Minke,60.58796288,-1.503610685,49E81,264.8225349,0.003776114
Minke,60.7198974,-1.525402103,50E83,109.6385856,0.02736263
Minke,61.80796776,-1.34924951,52E83,127.546728,0.007840264
Minke,54.94960617,-1.146094106,38E82,279.3916805,0.007158409
Minke,55.52140064,-1.109574941,39E82,640.4924403,0.001561299
Minke,55.66378819,-1.136528508,40E84,645.0561583,0.026354295
Minke,56.11697896,-0.7792708,40E82,234.3442547,0.042672264
